fecha,capa1,capa2,capa3,iep_total,pesos_version,capa1_adj,capa2_adj,capa3_adj,iep_ajustado
2010-09-15,,,,,incompleta-v4,,,,
2010-09-16,,,,,incompleta-v4,,,,
2010-09-17,,,,,incompleta-v4,,,,
2010-09-20,,,,,incompleta-v4,,,,
2010-09-21,,,,,incompleta-v4,,,,
2010-09-22,,,,,incompleta-v4,,,,
2010-09-23,,,,,incompleta-v4,,,,
2010-09-24,,,,,incompleta-v4,,,,
2010-09-27,,,,,incompleta-v4,,,,
2010-09-28,,,,,incompleta-v4,,,,
2010-09-29,,,,,incompleta-v4,,,,
2010-09-30,,,,,incompleta-v4,,,,
2010-10-01,,,,,incompleta-v4,,,,
2010-10-04,,,,,incompleta-v4,,,,
2010-10-05,,,,,incompleta-v4,,,,
2010-10-06,,,,,incompleta-v4,,,,
2010-10-07,,,,,incompleta-v4,,,,
2010-10-08,,,,,incompleta-v4,,,,
2010-10-11,,,,,incompleta-v4,,,,
2010-10-12,,,,,incompleta-v4,,,,
2010-10-13,,,,,incompleta-v4,,,,
2010-10-14,,,,,incompleta-v4,,,,
2010-10-15,,,,,incompleta-v4,,,,
2010-10-18,,,,,incompleta-v4,,,,
2010-10-19,,,,,incompleta-v4,,,,
2010-10-20,,,,,incompleta-v4,,,,
2010-10-21,,,,,incompleta-v4,,,,
2010-10-22,,,,,incompleta-v4,,,,
2010-10-25,,,,,incompleta-v4,,,,
2010-10-26,,,,,incompleta-v4,,,,
2010-10-27,,,,,incompleta-v4,,,,
2010-10-28,,,,,incompleta-v4,,,,
2010-10-29,,,,,incompleta-v4,,,,
2010-11-01,,,,,incompleta-v4,,,,
2010-11-02,,,,,incompleta-v4,,,,
2010-11-03,,,,,incompleta-v4,,,,
2010-11-04,,,,,incompleta-v4,,,,
2010-11-05,,,,,incompleta-v4,,,,
2010-11-08,,,,,incompleta-v4,,,,
2010-11-09,,,,,incompleta-v4,,,,
2010-11-10,,,,,incompleta-v4,,,,
2010-11-11,,,,,incompleta-v4,,,,
2010-11-12,,,,,incompleta-v4,,,,
2010-11-15,,,,,incompleta-v4,,,,
2010-11-16,,,,,incompleta-v4,,,,
2010-11-17,,,,,incompleta-v4,,,,
2010-11-18,,,,,incompleta-v4,,,,
2010-11-19,,,,,incompleta-v4,,,,
2010-11-22,,,,,incompleta-v4,,,,
2010-11-23,,,,,incompleta-v4,,,,
2010-11-24,,,,,incompleta-v4,,,,
2010-11-25,,,,,incompleta-v4,,,,
2010-11-26,,,,,incompleta-v4,,,,
2010-11-29,,,,,incompleta-v4,,,,
2010-11-30,,,,,incompleta-v4,,,,
2010-12-01,,,,,incompleta-v4,,,,
2010-12-02,,,,,incompleta-v4,,,,
2010-12-03,,,,,incompleta-v4,,,,
2010-12-06,,,,,incompleta-v4,,,,
2010-12-07,,,,,incompleta-v4,,,,
2010-12-08,,,,,incompleta-v4,,,,
2010-12-09,,,,,incompleta-v4,,,,
2010-12-10,,,,,incompleta-v4,,,,
2010-12-13,,,,,incompleta-v4,,,,
2010-12-14,,,,,incompleta-v4,,,,
2010-12-15,,,,,incompleta-v4,,,,
2010-12-16,,,,,incompleta-v4,,,,
2010-12-17,,,,,incompleta-v4,,,,
2010-12-20,,,,,incompleta-v4,,,,
2010-12-21,,,,,incompleta-v4,,,,
2010-12-22,,,,,incompleta-v4,,,,
2010-12-23,,,,,incompleta-v4,,,,
2010-12-24,,,,,incompleta-v4,,,,
2010-12-27,,,,,incompleta-v4,,,,
2010-12-28,,,,,incompleta-v4,,,,
2010-12-29,,,,,incompleta-v4,,,,
2010-12-30,,,,,incompleta-v4,,,,
2010-12-31,,,,,incompleta-v4,,,,
2011-01-03,,,,,incompleta-v4,,,,
2011-01-04,,,,,incompleta-v4,,,,
2011-01-05,,,,,incompleta-v4,,,,
2011-01-06,,,,,incompleta-v4,,,,
2011-01-07,,,,,incompleta-v4,,,,
2011-01-10,,,,,incompleta-v4,,,,
2011-01-11,,,,,incompleta-v4,,,,
2011-01-12,,,,,incompleta-v4,,,,
2011-01-13,,,,,incompleta-v4,,,,
2011-01-14,,,,,incompleta-v4,,,,
2011-01-17,,,,,incompleta-v4,,,,
2011-01-18,,,,,incompleta-v4,,,,
2011-01-19,,,,,incompleta-v4,,,,
2011-01-20,,,,,incompleta-v4,,,,
2011-01-21,,,,,incompleta-v4,,,,
2011-01-24,,,,,incompleta-v4,,,,
2011-01-25,,,,,incompleta-v4,,,,
2011-01-26,,,,,incompleta-v4,,,,
2011-01-27,,,,,incompleta-v4,,,,
2011-01-28,,,,,incompleta-v4,,,,
2011-01-31,,,,,incompleta-v4,,,,
2011-02-01,,,,,incompleta-v4,,,,
2011-02-02,,,,,incompleta-v4,,,,
2011-02-03,,,,,incompleta-v4,,,,
2011-02-04,,,,,incompleta-v4,,,,
2011-02-07,,,,,incompleta-v4,,,,
2011-02-08,,,,,incompleta-v4,,,,
2011-02-09,,,,,incompleta-v4,,,,
2011-02-10,,,,,incompleta-v4,,,,
2011-02-11,,,,,incompleta-v4,,,,
2011-02-14,,,,,incompleta-v4,,,,
2011-02-15,,,,,incompleta-v4,,,,
2011-02-16,,,,,incompleta-v4,,,,
2011-02-17,,,,,incompleta-v4,,,,
2011-02-18,,,,,incompleta-v4,,,,
2011-02-21,,,,,incompleta-v4,,,,
2011-02-22,,,,,incompleta-v4,,,,
2011-02-23,,,,,incompleta-v4,,,,
2011-02-24,,,,,incompleta-v4,,,,
2011-02-25,,,,,incompleta-v4,,,,
2011-02-28,,,,,incompleta-v4,,,,
2011-03-01,,,,,incompleta-v4,,,,
2011-03-02,,,,,incompleta-v4,,,,
2011-03-03,,,,,incompleta-v4,,,,
2011-03-04,,,,,incompleta-v4,,,,
2011-03-07,,,,,incompleta-v4,,,,
2011-03-08,,,,,incompleta-v4,,,,
2011-03-09,,,,,incompleta-v4,,,,
2011-03-10,,,,,incompleta-v4,,,,
2011-03-11,,,,,incompleta-v4,,,,
2011-03-14,,,,,incompleta-v4,,,,
2011-03-15,,,,,incompleta-v4,,,,
2011-03-16,,,,,incompleta-v4,,,,
2011-03-17,,,,,incompleta-v4,,,,
2011-03-18,,,,,incompleta-v4,,,,
2011-03-21,,,,,incompleta-v4,,,,
2011-03-22,,,,,incompleta-v4,,,,
2011-03-23,,,,,incompleta-v4,,,,
2011-03-24,,,,,incompleta-v4,,,,
2011-03-25,,,,,incompleta-v4,,,,
2011-03-28,,,,,incompleta-v4,,,,
2011-03-29,,,,,incompleta-v4,,,,
2011-03-30,,,,,incompleta-v4,,,,
2011-03-31,,,,,incompleta-v4,,,,
2011-04-01,,,,,incompleta-v4,,,,
2011-04-04,,,,,incompleta-v4,,,,
2011-04-05,,,,,incompleta-v4,,,,
2011-04-06,,,,,incompleta-v4,,,,
2011-04-07,,,,,incompleta-v4,,,,
2011-04-08,,,,,incompleta-v4,,,,
2011-04-11,,,,,incompleta-v4,,,,
2011-04-12,,,,,incompleta-v4,,,,
2011-04-13,,,,,incompleta-v4,,,,
2011-04-14,,,,,incompleta-v4,,,,
2011-04-15,,,,,incompleta-v4,,,,
2011-04-18,,,,,incompleta-v4,,,,
2011-04-19,,,,,incompleta-v4,,,,
2011-04-20,,,,,incompleta-v4,,,,
2011-04-21,,,,,incompleta-v4,,,,
2011-04-25,,,,,incompleta-v4,,,,
2011-04-26,,,,,incompleta-v4,,,,
2011-04-27,,,,,incompleta-v4,,,,
2011-04-28,,,,,incompleta-v4,,,,
2011-04-29,,,,,incompleta-v4,,,,
2011-05-02,,,,,incompleta-v4,,,,
2011-05-03,,,,,incompleta-v4,,,,
2011-05-04,,,,,incompleta-v4,,,,
2011-05-05,,,,,incompleta-v4,,,,
2011-05-06,,,,,incompleta-v4,,,,
2011-05-09,,,,,incompleta-v4,,,,
2011-05-10,,,,,incompleta-v4,,,,
2011-05-11,,,,,incompleta-v4,,,,
2011-05-12,,,,,incompleta-v4,,,,
2011-05-13,,,,,incompleta-v4,,,,
2011-05-16,,,,,incompleta-v4,,,,
2011-05-17,,,,,incompleta-v4,,,,
2011-05-18,,,,,incompleta-v4,,,,
2011-05-19,,,,,incompleta-v4,,,,
2011-05-20,,,,,incompleta-v4,,,,
2011-05-23,,,,,incompleta-v4,,,,
2011-05-24,,,,,incompleta-v4,,,,
2011-05-25,,,,,incompleta-v4,,,,
2011-05-26,,,,,incompleta-v4,,,,
2011-05-27,,,,,incompleta-v4,,,,
2011-05-30,,,,,incompleta-v4,,,,
2011-05-31,,,,,incompleta-v4,,,,
2011-06-01,,,,,incompleta-v4,,,,
2011-06-02,,,,,incompleta-v4,,,,
2011-06-03,,,,,incompleta-v4,,,,
2011-06-06,,,,,incompleta-v4,,,,
2011-06-07,,,,,incompleta-v4,,,,
2011-06-08,,,,,incompleta-v4,,,,
2011-06-09,,,,,incompleta-v4,,,,
2011-06-10,,,,,incompleta-v4,,,,
2011-06-13,,,,,incompleta-v4,,,,
2011-06-14,,,,,incompleta-v4,,,,
2011-06-15,,,,,incompleta-v4,,,,
2011-06-16,,,,,incompleta-v4,,,,
2011-06-17,,,,,incompleta-v4,,,,
2011-06-20,,,,,incompleta-v4,,,,
2011-06-21,,,,,incompleta-v4,,,,
2011-06-22,,,,,incompleta-v4,,,,
2011-06-23,,,,,incompleta-v4,,,,
2011-06-24,,,,,incompleta-v4,,,,
2011-06-27,,,,,incompleta-v4,,,,
2011-06-28,,,,,incompleta-v4,,,,
2011-06-29,,,,,incompleta-v4,,,,
2011-06-30,,,,,incompleta-v4,,,,
2011-07-01,,,,,incompleta-v4,,,,
2011-07-04,,,,,incompleta-v4,,,,
2011-07-05,,,,,incompleta-v4,,,,
2011-07-06,,,,,incompleta-v4,,,,
2011-07-07,,,,,incompleta-v4,,,,
2011-07-08,,,,,incompleta-v4,,,,
2011-07-11,,,,,incompleta-v4,,,,
2011-07-12,,,,,incompleta-v4,,,,
2011-07-13,,,,,incompleta-v4,,,,
2011-07-14,,,,,incompleta-v4,,,,
2011-07-15,,,,,incompleta-v4,,,,
2011-07-18,,,,,incompleta-v4,,,,
2011-07-19,,,,,incompleta-v4,,,,
2011-07-20,,,,,incompleta-v4,,,,
2011-07-21,,,,,incompleta-v4,,,,
2011-07-22,,,,,incompleta-v4,,,,
2011-07-25,,,,,incompleta-v4,,,,
2011-07-26,,,,,incompleta-v4,,,,
2011-07-27,,,,,incompleta-v4,,,,
2011-07-28,,,,,incompleta-v4,,,,
2011-07-29,,,,,incompleta-v4,,,,
2011-08-01,,,,,incompleta-v4,,,,
2011-08-02,,,,,incompleta-v4,,,,
2011-08-03,,,,,incompleta-v4,,,,
2011-08-04,,,,,incompleta-v4,,,,
2011-08-05,,,,,incompleta-v4,,,,
2011-08-08,,,,,incompleta-v4,,,,
2011-08-09,,,,,incompleta-v4,,,,
2011-08-10,,,,,incompleta-v4,,,,
2011-08-11,,,,,incompleta-v4,,,,
2011-08-12,,,,,incompleta-v4,,,,
2011-08-15,,,,,incompleta-v4,,,,
2011-08-16,,,,,incompleta-v4,,,,
2011-08-17,,,,,incompleta-v4,,,,
2011-08-18,,,,,incompleta-v4,,,,
2011-08-19,,,,,incompleta-v4,,,,
2011-08-22,,,,,incompleta-v4,,,,
2011-08-23,,,,,incompleta-v4,,,,
2011-08-24,,,,,incompleta-v4,,,,
2011-08-25,,,,,incompleta-v4,,,,
2011-08-26,,,,,incompleta-v4,,,,
2011-08-29,,,,,incompleta-v4,,,,
2011-08-30,,,,,incompleta-v4,,,,
2011-08-31,,,,,incompleta-v4,,,,
2011-09-01,,,,,incompleta-v4,,,,
2011-09-02,,,,,incompleta-v4,,,,
2011-09-05,,,,,incompleta-v4,,,,
2011-09-06,,,,,incompleta-v4,,,,
2011-09-07,,,,,incompleta-v4,,,,
2011-09-08,,,,,incompleta-v4,,,,
2011-09-09,,,,,incompleta-v4,,,,
2011-09-12,,,,,incompleta-v4,,,,
2011-09-13,,,,,incompleta-v4,,,,
2011-09-14,,,,,incompleta-v4,,,,
2011-09-15,,,,,incompleta-v4,,,,
2011-09-16,,,,,incompleta-v4,,,,
2011-09-19,,,,,incompleta-v4,,,,
2011-09-20,,,,,incompleta-v4,,,,
2011-09-21,,,,,incompleta-v4,,,,
2011-09-22,,,,,incompleta-v4,,,,
2011-09-23,,,,,incompleta-v4,,,,
2011-09-26,,,,,incompleta-v4,,,,
2011-09-27,,,,,incompleta-v4,,,,
2011-09-28,,,,,incompleta-v4,,,,
2011-09-29,,,,,incompleta-v4,,,,
2011-09-30,,,,,incompleta-v4,,,,
2011-10-03,,,,,incompleta-v4,,,,
2011-10-04,,,,,incompleta-v4,,,,
2011-10-05,,,,,incompleta-v4,,,,
2011-10-06,,,,,incompleta-v4,,,,
2011-10-07,,,,,incompleta-v4,,,,
2011-10-10,,,,,incompleta-v4,,,,
2011-10-11,,,,,incompleta-v4,,,,
2011-10-12,,,,,incompleta-v4,,,,
2011-10-13,,,,,incompleta-v4,,,,
2011-10-14,,,,,incompleta-v4,,,,
2011-10-17,,,,,incompleta-v4,,,,
2011-10-18,,,,,incompleta-v4,,,,
2011-10-19,,,,,incompleta-v4,,,,
2011-10-20,,,,,incompleta-v4,,,,
2011-10-21,,,,,incompleta-v4,,,,
2011-10-24,,,,,incompleta-v4,,,,
2011-10-25,,,,,incompleta-v4,,,,
2011-10-26,,,,,incompleta-v4,,,,
2011-10-27,,,,,incompleta-v4,,,,
2011-10-28,,,,,incompleta-v4,,,,
2011-10-31,,,,,incompleta-v4,,,,
2011-11-01,,,,,incompleta-v4,,,,
2011-11-02,,,,,incompleta-v4,,,,
2011-11-03,,,,,incompleta-v4,,,,
2011-11-04,,,,,incompleta-v4,,,,
2011-11-07,,,,,incompleta-v4,,,,
2011-11-08,,,,,incompleta-v4,,,,
2011-11-09,,,,,incompleta-v4,,,,
2011-11-10,,,,,incompleta-v4,,,,
2011-11-11,,,,,incompleta-v4,,,,
2011-11-14,,,,,incompleta-v4,,,,
2011-11-15,,,,,incompleta-v4,,,,
2011-11-16,,,,,incompleta-v4,,,,
2011-11-17,,,,,incompleta-v4,,,,
2011-11-18,,,,,incompleta-v4,,,,
2011-11-21,,,,,incompleta-v4,,,,
2011-11-22,,,,,incompleta-v4,,,,
2011-11-23,,,,,incompleta-v4,,,,
2011-11-24,,,,,incompleta-v4,,,,
2011-11-25,,,,,incompleta-v4,,,,
2011-11-28,,,,,incompleta-v4,,,,
2011-11-29,,,,,incompleta-v4,,,,
2011-11-30,,,,,incompleta-v4,,,,
2011-12-01,,,,,incompleta-v4,,,,
2011-12-02,,,,,incompleta-v4,,,,
2011-12-05,,,,,incompleta-v4,,,,
2011-12-06,,,,,incompleta-v4,,,,
2011-12-07,,,,,incompleta-v4,,,,
2011-12-08,,,,,incompleta-v4,,,,
2011-12-09,,,,,incompleta-v4,,,,
2011-12-12,,,,,incompleta-v4,,,,
2011-12-13,,,,,incompleta-v4,,,,
2011-12-14,,,,,incompleta-v4,,,,
2011-12-15,,,,,incompleta-v4,,,,
2011-12-16,,,,,incompleta-v4,,,,
2011-12-19,,,,,incompleta-v4,,,,
2011-12-20,,,,,incompleta-v4,,,,
2011-12-21,,,,,incompleta-v4,,,,
2011-12-22,,,,,incompleta-v4,,,,
2011-12-23,,,,,incompleta-v4,,,,
2011-12-26,,,,,incompleta-v4,,,,
2011-12-27,,,,,incompleta-v4,,,,
2011-12-28,,,,,incompleta-v4,,,,
2011-12-29,,,,,incompleta-v4,,,,
2011-12-30,,,,,incompleta-v4,,,,
2012-01-02,,,,,incompleta-v4,,,,
2012-01-03,,,,,incompleta-v4,,,,
2012-01-04,,,,,incompleta-v4,,,,
2012-01-05,,,,,incompleta-v4,,,,
2012-01-06,,,,,incompleta-v4,,,,
2012-01-09,,,,,incompleta-v4,,,,
2012-01-10,,,,,incompleta-v4,,,,
2012-01-11,,,,,incompleta-v4,,,,
2012-01-12,,,,,incompleta-v4,,,,
2012-01-13,,,,,incompleta-v4,,,,
2012-01-16,,,,,incompleta-v4,,,,
2012-01-17,,,,,incompleta-v4,,,,
2012-01-18,,,,,incompleta-v4,,,,
2012-01-19,,,,,incompleta-v4,,,,
2012-01-20,,,,,incompleta-v4,,,,
2012-01-23,,,,,incompleta-v4,,,,
2012-01-24,,,,,incompleta-v4,,,,
2012-01-25,,,,,incompleta-v4,,,,
2012-01-26,,,,,incompleta-v4,,,,
2012-01-27,,,,,incompleta-v4,,,,
2012-01-30,,,,,incompleta-v4,,,,
2012-01-31,,,,,incompleta-v4,,,,
2012-02-01,,,,,incompleta-v4,,,,
2012-02-02,,,,,incompleta-v4,,,,
2012-02-03,,,,,incompleta-v4,,,,
2012-02-06,,,,,incompleta-v4,,,,
2012-02-07,,,,,incompleta-v4,,,,
2012-02-08,,,,,incompleta-v4,,,,
2012-02-09,,,,,incompleta-v4,,,,
2012-02-10,,,,,incompleta-v4,,,,
2012-02-13,,,,,incompleta-v4,,,,
2012-02-14,,,,,incompleta-v4,,,,
2012-02-15,,,,,incompleta-v4,,,,
2012-02-16,,,,,incompleta-v4,,,,
2012-02-17,,,,,incompleta-v4,,,,
2012-02-20,,,,,incompleta-v4,,,,
2012-02-21,,,,,incompleta-v4,,,,
2012-02-22,,,,,incompleta-v4,,,,
2012-02-23,,,,,incompleta-v4,,,,
2012-02-24,,,,,incompleta-v4,,,,
2012-02-27,,,,,incompleta-v4,,,,
2012-02-28,,,,,incompleta-v4,,,,
2012-02-29,,,,,incompleta-v4,,,,
2012-03-01,,,,,incompleta-v4,,,,
2012-03-02,,,,,incompleta-v4,,,,
2012-03-05,,,,,incompleta-v4,,,,
2012-03-06,,,,,incompleta-v4,,,,
2012-03-07,,,,,incompleta-v4,,,,
2012-03-08,,,,,incompleta-v4,,,,
2012-03-09,,,,,incompleta-v4,,,,
2012-03-12,,,,,incompleta-v4,,,,
2012-03-13,,,,,incompleta-v4,,,,
2012-03-14,,,,,incompleta-v4,,,,
2012-03-15,,,,,incompleta-v4,,,,
2012-03-16,,,,,incompleta-v4,,,,
2012-03-19,,,,,incompleta-v4,,,,
2012-03-20,,,,,incompleta-v4,,,,
2012-03-21,,,,,incompleta-v4,,,,
2012-03-22,,,,,incompleta-v4,,,,
2012-03-23,,,,,incompleta-v4,,,,
2012-03-26,,,,,incompleta-v4,,,,
2012-03-27,,,,,incompleta-v4,,,,
2012-03-28,,,,,incompleta-v4,,,,
2012-03-29,,,,,incompleta-v4,,,,
2012-03-30,,,,,incompleta-v4,,,,
2012-04-02,,,,,incompleta-v4,,,,
2012-04-03,,,,,incompleta-v4,,,,
2012-04-04,,,,,incompleta-v4,,,,
2012-04-05,,,,,incompleta-v4,,,,
2012-04-09,,,,,incompleta-v4,,,,
2012-04-10,,,,,incompleta-v4,,,,
2012-04-11,,,,,incompleta-v4,,,,
2012-04-12,,,,,incompleta-v4,,,,
2012-04-13,,,,,incompleta-v4,,,,
2012-04-16,,,,,incompleta-v4,,,,
2012-04-17,,,,,incompleta-v4,,,,
2012-04-18,,,,,incompleta-v4,,,,
2012-04-19,,,,,incompleta-v4,,,,
2012-04-20,,,,,incompleta-v4,,,,
2012-04-23,,,,,incompleta-v4,,,,
2012-04-24,,,,,incompleta-v4,,,,
2012-04-25,,,,,incompleta-v4,,,,
2012-04-26,,,,,incompleta-v4,,,,
2012-04-27,,,,,incompleta-v4,,,,
2012-04-30,,,,,incompleta-v4,,,,
2012-05-01,,,,,incompleta-v4,,,,
2012-05-02,,,,,incompleta-v4,,,,
2012-05-03,,,,,incompleta-v4,,,,
2012-05-04,,,,,incompleta-v4,,,,
2012-05-07,,,,,incompleta-v4,,,,
2012-05-08,,,,,incompleta-v4,,,,
